"Pair","Session","Fribble_nr","Name_a","Name_b","labels_a","labels_b","snautdist_a","snautdist_b","avg_dist"
"101102","pre","7","tafel met bakje","uitklaptafeltje","tafel met bakje : tafeltje met bakje","uitklaptafeltje : tafel met kom",0.0326717,0.301381,0.16702635
"101102","pre","8","satelliet vormig uitsteeksel bovenop","gespiest vierkant","satelliet vormig uitsteeksel bovenop : satelliet en staart","gespiest vierkant : satteliet bovenop",0.189689,0.479123,0.334406
"101102","pre","9","mok lepel koekje","verborgen cirkel","mok lepel koekje : kopje lepeltje rondje","verborgen cirkel : verstopte cirkel",0.257442,0.196528,0.226985
"101102","pre","10","gieter met dakje","armpjes met bolletjes","gieter met dakje : gieter met handvat","armpjes met bolletjes : gieter",0.130696,0.411671,0.2711835
"101102","pre","11","kegel rechthoek bovenin","pluim op hoofd","kegel rechthoek bovenin : strip en zandloper uitsteeksel","pluim op hoofd : uitgerekte driehoek",0.29783,0.462483,0.3801565
"101102","pre","12","kegel uit pacman uitsteeksel","bleekselderij","kegel uit pacman uitsteeksel : plateau en selderij","bleekselderij : bleekselderij links",0.405136,0.116551,0.2608435
"101102","pre","13","kralensnoer op plateau","meisje met staartjes","kralensnoer op plateau : meisje met vlechten","meisje met staartjes : meisje met vlechten",0.439989,0.0978895,0.26893925
"101102","pre","14","armen en hoofd","man naast paal","armen en hoofd : mannetje met paal","man naast paal : dikke man",0.309916,0.201812,0.255864
"101102","pre","15","glijbaan op plateau","mannetje dat zwaait","glijbaan op plateau : zwaaiend met rokje","mannetje dat zwaait : zwaaiende ballerina",0.434873,0.409333,0.422103
"101102","pre","16","uitgerekte kubus rechts","loodrechte dildos","uitgerekte kubus rechts : twee verschillende lepels","loodrechte dildos : twee lepels",0.370252,0.487493,0.4288725
"103104","pre","1","verrekijker met walkie-talkie antenne","vastgeplakt vierkant zijkant","verrekijker met walkie-talkie antenne : verrekijker","vastgeplakt vierkant zijkant : verrekijker met vierkant",0.209187,0.292128,0.2506575
"103104","pre","2","verjaardags hoedje op wieltjes","driehoek bovenop","verjaardags hoedje op wieltjes : piramide twee wieltjes","driehoek bovenop : driehoek op bovenkant",0.274014,0.135881,0.2049475
"103104","pre","3","sierlijk gedraaide voet","staand gedraaide staaf","sierlijk gedraaide voet : gedraaide voet","staand gedraaide staaf : gedraaide voet",0.0611781,0.234834,0.14800605
"103104","pre","4","split in oorlel","rechterkant twee rechthoekjes","split in oorlel : afgeplat trapezium bovenop","rechterkant twee rechthoekjes : afgestompte driehoek",0.416566,0.29193,0.354248
"103104","pre","5","pinguin met hanenkam","compact drie uitsteeksels","pinguin met hanenkam : pinguin","compact drie uitsteeksels : pinguin",0.220156,0.625491,0.4228235
"103104","pre","6","assymetrische dikke neus piercing","doorboorde bolle neus","assymetrische dikke neus piercing : neuspiercing","doorboorde bolle neus : neuspiercing",0.329347,0.489066,0.4092065
"103104","pre","7","platte bril","plankje met beugels","platte bril : bril plankje","plankje met beugels : plankje en bril",0.143367,0.157219,0.150293
"103104","pre","8","benige","doorboorde ruit bovenop","benige : gespiest ruit op voet","doorboorde ruit bovenop : gespiest ruit",0.499225,0.149187,0.324206
"103104","pre","9","pinokkio op richel","ronde plaat achterkant","pinokkio op richel : schijf achter op richel","ronde plaat achterkant : richel",0.182709,0.341344,0.2620265
"103104","pre","10","gespiest schuin afdakje","staaf ronde uiteinden","gespiest schuin afdakje : bolletjes spies plat dak","staaf ronde uiteinden : ronde bollen spies",0.174906,0.212071,0.1934885
"103104","pre","11","dikke bolle neus","ronde bolle neus","dikke bolle neus : twee stokjes complex","ronde bolle neus : ronde neus sprieten",0.500809,0.0807269,0.29076795
"103104","pre","12","ober met neus toeter","linkerkant puntige spijker","ober met neus toeter : ober met spijker","linkerkant puntige spijker : ober met spijker",0.113002,0.306805,0.2099035
"103104","pre","13","symmetrisch met onderplaat","staat op viekant","symmetrisch met onderplaat : twee sprietjes op vierkant","staat op viekant : staand op vierkant",0.216078,0.327678,0.271878
"103104","pre","14","gekruisigd aan paal","rechthoekige staaf zijkant","gekruisigd aan paal : knuffelende gekruisigde jezus","rechthoekige staaf zijkant : jezus",0.268275,0.730141,0.499208
"103104","pre","15","zwemmen met gebalde vuist","omsluitende viekante band","zwemmen met gebalde vuist : vierkant rokje","omsluitende viekante band : vierkant rokje",0.417851,0.378796,0.3983235
"103104","pre","16","whatever pinokkio punt haar","twee omgedraaide kegels","whatever pinokkio punt haar : twee kegels verrekijker","twee omgedraaide kegels : twee kegels",0.542539,0.0655232,0.3040311
"105106","pre","1","twee armen controller","vierkant paddenstoel twee","twee armen controller : paddestoel vierkant kubus","vierkant paddenstoel twee : paddenstoel vierkant kubussen",0.54352,0.0837144,0.3136172
"105106","pre","2","driehoek hoofd","driehoek kegel trapezium","driehoek hoofd : driehoek trapeze cirkel","driehoek kegel trapezium : driehoek trapezium",0.187831,0.0497973,0.11881415
"105106","pre","3","standbeeld op pilaar","kubus draai driehoek","standbeeld op pilaar : wijnglas taartpunt vierkant","kubus draai driehoek : wijnglas draai kubus",0.445284,0.158694,0.301989
"105106","pre","4","trapeze twee balkjes","is pijl trapezium","trapeze twee balkjes : is teken trapeze","is pijl trapezium : is trapezium pijl",0.273187,-1.19209e-07,0.1365934403955
"105106","pre","5","notitie maken rechts","compact balk staafje","notitie maken rechts : goudstaaf kap","compact balk staafje : compact goudstaaf kap",0.545728,0.222017,0.3838725
"105106","pre","6","wc ontstopper met rondje","bol balk erdoorheen","wc ontstopper met rondje : wc-ontstopper cirkel staaf","bol balk erdoorheen : ei staaf cirkel",0.43055,0.241062,0.335806
"105106","pre","7","dienblad eetbak","plank tuitje uitsteeksels","dienblad eetbak : dienblad bakje","plank tuitje uitsteeksels : dienblad pootjes trapezium",0.0734602,0.202892,0.1381761
"105106","pre","8","zeepaard staart oren","complex vierkanten staven","zeepaard staart oren : zeepaardje ruit kubus","complex vierkanten staven : zeepaardje ruit staven",0.330159,0.241836,0.2859975
"105106","pre","9","pollepel staaf rond","cirkel onderkant lepel","pollepel staaf rond : plateau cirkel achter","cirkel onderkant lepel : onderstel cirkel lepel",0.29212,0.0882542,0.1901871
"105106","pre","10","balk door midden","v","balk door midden : kanon staafjes ei","v : kanon eieren staaf",0.49484,0.866939,0.6808895
"105106","pre","11","kom lepel bolletje","ei lepel driehoek","kom lepel bolletje : cirkel lepel staafjes","ei lepel driehoek : ei lepel rechthoek",0.155512,0.0387905,0.09715125
"105106","pre","12","schroef balk dienblad","spijker cirkel b","schroef balk dienblad : spijker cirkel","spijker cirkel b : spijker b cirkel",0.227552,0,0.113776
"105106","pre","13","vlechten spiegel platteau","cirkel dna ondergrond","vlechten spiegel platteau : dna cirkel vierkant","cirkel dna ondergrond : dna cirkel onderstuk",0.437968,0.107764,0.272866
"105106","pre","14","zijkant lange balk","balk bol stang","zijkant lange balk : ei staaf balk","balk bol stang : ei balk staaf",0.2395,0.155825,0.1976625
"105106","pre","15","vierkant rondom slurf","plateau buis hoek","vierkant rondom slurf : zeven slurf vierkant","plateau buis hoek : plateau slurf zeven",0.087515,0.250825,0.16917
"105106","pre","16","staart armen antenne","kegels kubussen","staart armen antenne : kubus staafjes slurf","kegels kubussen : kubussen lepels staaf",0.251388,0.170138,0.210763
"107108","pre","1","vierkant plateau rechts","verrekijker op hoofd","vierkant plateau rechts : robot verrekijker","verrekijker op hoofd : robot verrekijker",0.58427,0.238845,0.4115575
"107108","pre","2","piramide bovenop","bak met feesthoedje","piramide bovenop : driehoek muts","bak met feesthoedje : punthoedje",0.428667,0.272884,0.3507755
"107108","pre","3","gedraaide balk onderaan","zwaaiend en dansend","gedraaide balk onderaan : juichen omgekeerde hond","zwaaiend en dansend : juichende omgekeerde hond",0.499663,0.231767,0.365715
"107108","pre","4","twee balkjes rechts","koffiezetapparaat","twee balkjes rechts : twitter vogeltje","koffiezetapparaat : twitter icoontje",0.531145,0.690045,0.610595
"107108","pre","5","vierkant balkje bovenop","strak gezicht","vierkant balkje bovenop : gezicht twee oren","strak gezicht : gezicht met oren",0.377707,0.174915,0.276311
"107108","pre","6","voorkant rondje balk","honden botje in bek","voorkant rondje balk : neuspiercing","honden botje in bek : neuspiercing",0.518801,0.467513,0.493157
"107108","pre","7","rechts balk driehoek","keuken plankje met bakken houder","rechts balk driehoek : pan doorheen gezakt","keuken plankje met bakken houder : plank met pan",0.520551,0.174396,0.3474735
"107108","pre","8","bovenaan vierkant staaf","twee staart danseres","bovenaan vierkant staaf : dansende poppetje","twee staart danseres : dansende poppetje",0.406132,0.307682,0.356907
"107108","pre","9","achterkant cirkelvormig plateau","pinokkio met haarplukje","achterkant cirkelvormig plateau : cocktail pinokkio","pinokkio met haarplukje : pinokkio cocktail",0.671849,0.187629,0.429739
"107108","pre","10","uitstekende balken rondje","honkbal uitrusting","uitstekende balken rondje : honkballer","honkbal uitrusting : honkbal uitrusting",0.788353,0,0.3941765
"107108","pre","11","voorkant rechts rondje","bowl pion op hoofd","voorkant rechts rondje : bowlen pion","bowl pion op hoofd : bowling pion",0.469261,0.206704,0.3379825
"107108","pre","12","links grote spijker","dienblad vasthouden","links grote spijker : spijker","dienblad vasthouden : spijker",0.235274,0.514766,0.37502
"107108","pre","13","vierkante onderzetter","chips bak met slingers","vierkante onderzetter : plateau feestslingers","chips bak met slingers : tafel met slingers",0.32511,0.142299,0.2337045
"107108","pre","14","vooraan lange balk","bol.com mannetje","vooraan lange balk : bol.com man","bol.com mannetje : bol.com poppetje",0.733639,0.167932,0.4507855
"107108","pre","15","vierkant midden omheen","fabriek met buizen","vierkant midden omheen : meisjesrok fabriek","fabriek met buizen : fabriek meisje",0.634271,0.290984,0.4626275
"107108","pre","16","twee ovalen staven","achteraanzicht kop miereneter","twee ovalen staven : miereneter","achteraanzicht kop miereneter : miereneter",0.603812,0.265658,0.434735
"109110","pre","1","spijker op mok","vierkante ogen","spijker op mok : normale spijker","vierkante ogen : echte spijker",0.254368,0.455749,0.3550585
"109110","pre","2","piramide bovenop","punthoofd","piramide bovenop : piramide","punthoofd : punthoofd kogel",0.129885,0.210416,0.1701505
"109110","pre","3","gedraaide pilaar","hoge toren","gedraaide pilaar : struisvogel","hoge toren : wijnglas",0.602207,0.644258,0.6232325
"109110","pre","4","flappy bird","gelijk aan teken","flappy bird : flappy bird","gelijk aan teken : flappy bird",-1.19209e-07,0.764051,0.3820254403955
"109110","pre","5","dun cilindertje ernaast","raket vierkante top","dun cilindertje ernaast : balk","raket vierkante top : raket balk hoofd",0.533801,0.345058,0.4394295
"109110","pre","6","spijker door bol","eivormige neus piercing","spijker door bol : indiaan met piercing","eivormige neus piercing : indiaan met piercing",0.388151,0.246866,0.3175085
"109110","pre","7","twee potig platform","tafel twee poten","twee potig platform : tafel","tafel twee poten : tafel",0.477694,0.160949,0.3193215
"109110","pre","8","negentig graden opzetstuk","vierkante spijker oren","negentig graden opzetstuk : doorboord boek","vierkante spijker oren : doorboord boek",0.555264,0.360645,0.4579545
"109110","pre","9","doorboord glas ijsthee","chocomelk met wafel","doorboord glas ijsthee : ijsthee","chocomelk met wafel : ijsthee",0.224977,0.299632,0.2623045
"109110","pre","10","ronde horizontale paal","zijwaartse peper zout","ronde horizontale paal : zout en peper","zijwaartse peper zout : peper en zout",0.598048,0.0730036,0.3355258
"109110","pre","11","bol en uisteeksels","ei neus kegel antenne","bol en uisteeksels : indiaan zonder piercing","ei neus kegel antenne : indiaan met vulpen",0.437335,0.427206,0.4322705
"109110","pre","12","dolk in balk","spijker in arm","dolk in balk : pacman","spijker in arm : pacman en vergrootglas",0.733743,0.524162,0.6289525
"109110","pre","13","wokkel oren","beker op tafel","wokkel oren : wokkels","beker op tafel : wokkel oren",0.447597,0.427552,0.4375745
"109110","pre","14","rechte verticale paal","eihoofd dunne armen","rechte verticale paal : breed","eihoofd dunne armen : macho",0.566114,0.620641,0.5933775
"109110","pre","15","henry stofzuiger","vierkante dwarslaesie","henry stofzuiger : glijbaan fabriek","vierkante dwarslaesie : fabriek",0.432031,0.771909,0.60197
"109110","pre","16","vier uitsteeksels","antenne drie armen","vier uitsteeksels : de moeilijke","antenne drie armen : robot moeilijk",0.556353,0.523998,0.5401755
"113114","pre","1","vierkant vlak","blok achtige uitsteeksels links","vierkant vlak : wolkenkrabbers aan kopje","blok achtige uitsteeksels links : wolkenkrabber ogen plat vierkant",0.386901,0.329184,0.3580425
"113114","pre","2","driehoek","grote driehoek bovenin","driehoek : soort tentvorm","grote driehoek bovenin : lowlands tentje klein aanhangsel",0.594078,0.417299,0.5056885
"113114","pre","3","schroefvorm op driehoek","gedraaide steel onder","schroefvorm op driehoek : soort cocktailglas","gedraaide steel onder : cocktailglas",0.502301,0.48394,0.4931205
"113114","pre","4","is teken","twee rechtse uitsteeksels","is teken : soort is teken","twee rechtse uitsteeksels : is teken",0.0908831,0.543683,0.31728305
"113114","pre","5","soort masker","rechthoekje op kopje","soort masker : robot of uiltje","rechthoekje op kopje : robot uiltje",0.40117,0.495211,0.4481905
"113114","pre","6","bol en schijfje","stang door bolletje","bol en schijfje : bolletje met stang","stang door bolletje : stang door bolletje",0.250448,-1.19209e-07,0.1252239403955
"113114","pre","7","soort zwevend bankje","soort picknicktafel voorkant","soort zwevend bankje : soort zwevend bankje","soort picknicktafel voorkant : bankje bakje bovenop",5.96046e-08,0.254043,0.1270215298023
"113114","pre","8","grootste object","ruit met armen","grootste object : wafelvorm bovenop","ruit met armen : wafels boven",0.610502,0.501732,0.556117
"113114","pre","9","kom op verhoging","geribbeld uitsteeksel links","kom op verhoging : kop afgeronde balk","geribbeld uitsteeksel links : lepel platte schijf",0.474148,0.354513,0.4143305
"113114","pre","10","tafel in kom","afgeronde uitsteeksels beiderzijds","tafel in kom : tafeltje in mok","afgeronde uitsteeksels beiderzijds : stompe armpjes tafeltje",0.235129,0.286636,0.2608825
"113114","pre","11","penseel in kom","rechthoek uit kop","penseel in kom : penseel vorm","rechthoek uit kop : penseel bol driehoekig aanhangsel",0.210898,0.273125,0.2420115
