"StartTime","EndTime","director","trial","target","pair","transitions","round"
893120,901780,"B","2.7_ref",12,"015016",1,2
925230,938630,"A","2.8_ref",7,"015016",3,2
954670,972950,"B","2.9_ref",6,"015016",7,2
1035180,1048090,"A","2.10_ref",13,"015016",1,2
1052200,1068850,"B","2.11_ref",2,"015016",5,2
1079660,1099570,"A","2.12_ref",15,"015016",7,2
1110260,1118260,"B","2.13_ref",8,"015016",1,2
1126870,1132800,"A","2.14_ref",1,"015016",1,2
1152090,1169350,"B","2.15_ref",4,"015016",7,2
1190480,1205690,"A","2.16_ref",5,"015016",7,2
1214960,1229090,"B","3.1_ref",9,"015016",3,3
1235020,1245220,"A","3.2_ref",10,"015016",5,3
1275230,1288350,"B","3.3_ref",15,"015016",5,3
1295910,1303070,"A","3.4_ref",12,"015016",1,3
1320590,1327960,"B","3.5_ref",1,"015016",1,3
1345330,1358310,"A","3.6_ref",4,"015016",5,3
1366220,1383940,"B","3.7_ref",7,"015016",7,3
1389840,1417360,"A","3.8_ref",16,"015016",11,3
1442490,1450330,"B","3.9_ref",13,"015016",1,3
1466440,1475580,"A","3.10_ref",2,"015016",5,3
1496820,1512860,"B","3.11_ref",11,"015016",5,3
1526410,1535750,"A","3.12_ref",6,"015016",1,3
1545340,1561980,"B","3.13_ref",5,"015016",1,3
1568830,1581550,"A","3.14_ref",8,"015016",2,3
1594330,1607780,"B","3.15_ref",3,"015016",11,3
1620140,1629280,"A","3.16_ref",14,"015016",4,3
1656810,1681780,"B","4.1_ref",10,"015016",13,4
1764670,1787680,"A","4.2_ref",15,"015016",12,4
1797300,1808100,"B","4.3_ref",6,"015016",4,4
1868340,1874400,"A","4.4_ref",1,"015016",3,4
1885540,1902110,"B","4.5_ref",16,"015016",3,4
1910210,1922710,"A","4.6_ref",13,"015016",1,4
1945910,1953080,"B","4.7_ref",12,"015016",1,4
1966850,1975620,"A","4.8_ref",7,"015016",3,4
1992550,1999550,"B","4.9_ref",2,"015016",3,4
2018750,2027110,"A","4.10_ref",9,"015016",3,4
2058360,2067420,"B","4.11_ref",14,"015016",5,4
2085080,2091430,"A","4.12_ref",5,"015016",1,4
2123300,2129040,"B","4.13_ref",8,"015016",1,4
2156370,2167200,"A","4.14_ref",11,"015016",5,4
2182700,2189690,"B","4.15_ref",4,"015016",1,4
2220610,2227120,"A","4.16_ref",3,"015016",3,4
2231760,2236500,"B","5.1_ref",7,"015016",3,5
2256550,2265670,"A","5.2_ref",6,"015016",3,5
2282410,2301460,"B","5.3_ref",11,"015016",7,5
2324750,2333060,"A","5.4_ref",10,"015016",3,5
2354880,2364180,"B","5.5_ref",9,"015016",3,5
2377750,2390910,"A","5.6_ref",4,"015016",5,5
2430840,2441590,"B","5.7_ref",13,"015016",5,5
2448630,2455610,"A","5.8_ref",12,"015016",1,5
2469200,2475260,"B","5.9_ref",1,"015016",1,5
2499170,2505810,"A","5.10_ref",8,"015016",1,5
2514500,2529430,"B","5.11_ref",15,"015016",3,5
2545780,2551750,"A","5.12_ref",14,"015016",3,5
2569480,2578870,"B","5.13_ref",5,"015016",1,5
2601900,2615740,"A","5.14_ref",16,"015016",7,5
2631970,2636710,"B","5.15_ref",3,"015016",3,5
2644440,2654760,"A","5.16_ref",2,"015016",3,5
2659570,2671040,"B","6.1_ref",10,"015016",3,6
2699360,2708800,"A","6.2_ref",11,"015016",3,6
2734840,2740040,"B","6.3_ref",8,"015016",1,6
2755730,2760780,"A","6.4_ref",7,"015016",1,6
2778640,2784750,"B","6.5_ref",4,"015016",1,6
2802210,2806830,"A","6.6_ref",3,"015016",3,6
2820160,2827600,"B","6.7_ref",14,"015016",1,6
2835660,2844000,"A","6.8_ref",13,"015016",2,6
2855630,2865290,"B","6.9_ref",2,"015016",4,6
2884830,2891460,"A","6.10_ref",9,"015016",1,6
2907910,2919560,"B","6.11_ref",6,"015016",5,6
2926010,2933210,"A","6.12_ref",1,"015016",1,6
2946220,2960760,"B","6.13_ref",16,"015016",5,6
2979280,2985620,"A","6.14_ref",5,"015016",1,6
2993420,2998660,"B","6.15_ref",12,"015016",1,6
3009560,3018660,"A","6.16_ref",15,"015016",5,6
5680,162970,"B","1.1_ref",9,"017018",7,1
200240,229170,"A","1.2_ref",6,"017018",5,1
281670,307900,"B","1.3_ref",15,"017018",7,1
331870,359940,"A","1.4_ref",14,"017018",5,1
381100,399320,"B","1.5_ref",13,"017018",5,1
426510,462890,"A","1.6_ref",16,"017018",9,1
483830,517150,"B","1.7_ref",11,"017018",11,1
551320,581020,"A","1.8_ref",8,"017018",9,1
601950,617150,"B","1.9_ref",3,"017018",3,1
631790,648760,"A","1.10_ref",10,"017018",1,1
681870,709480,"B","1.11_ref",5,"017018",5,1
737620,757810,"A","1.12_ref",4,"017018",7,1
775380,794020,"B","1.13_ref",7,"017018",5,1
809120,836660,"A","1.14_ref",2,"017018",11,1
848850,865170,"B","1.15_ref",1,"017018",5,1
881360,913980,"A","1.16_ref",12,"017018",9,1
924600,945180,"B","2.1_ref",14,"017018",3,2
954250,974090,"A","2.2_ref",9,"017018",1,2
989430,1018020,"B","2.3_ref",16,"017018",5,2
1037390,1048330,"A","2.4_ref",3,"017018",3,2
1070650,1089580,"B","2.5_ref",10,"017018",1,2
1128940,1149010,"A","2.6_ref",11,"017018",7,2
1166820,1184610,"B","2.7_ref",12,"017018",1,2
1204910,1215430,"A","2.8_ref",7,"017018",1,2
1234500,1251440,"B","2.9_ref",6,"017018",3,2
1285470,1294080,"A","2.10_ref",13,"017018",1,2
1306440,1320660,"B","2.11_ref",2,"017018",1,2
1338500,1353750,"A","2.12_ref",15,"017018",3,2
1373030,1390050,"B","2.13_ref",8,"017018",5,2
1406710,1421730,"A","2.14_ref",1,"017018",5,2
1433630,1454600,"B","2.15_ref",4,"017018",3,2
1464670,1481040,"A","2.16_ref",5,"017018",1,2
1491940,1508040,"B","3.1_ref",9,"017018",1,3
1516820,1529020,"A","3.2_ref",10,"017018",1,3
1542820,1555490,"B","3.3_ref",15,"017018",3,3
1563370,1570910,"A","3.4_ref",12,"017018",3,3
1588640,1601370,"B","3.5_ref",1,"017018",1,3
1613940,1627200,"A","3.6_ref",4,"017018",1,3
1638550,1653370,"B","3.7_ref",7,"017018",1,3
1667800,1679180,"A","3.8_ref",16,"017018",3,3
1694600,1701370,"B","3.9_ref",13,"017018",1,3
1731720,1742600,"A","3.10_ref",2,"017018",3,3
1766430,1775040,"B","3.11_ref",11,"017018",1,3
1782320,1793530,"A","3.12_ref",6,"017018",3,3
1821530,1832710,"B","3.13_ref",5,"017018",1,3
1843480,1859980,"A","3.14_ref",8,"017018",1,3
1878500,1888980,"B","3.15_ref",3,"017018",1,3
1900670,1909680,"A","3.16_ref",14,"017018",1,3
1924820,1940850,"B","4.1_ref",10,"017018",1,4
1957280,1968920,"A","4.2_ref",15,"017018",1,4
2007140,2016280,"B","4.3_ref",6,"017018",1,4
2049110,2062060,"A","4.4_ref",1,"017018",1,4
2078760,2089200,"B","4.5_ref",16,"017018",3,4
2101380,2107770,"A","4.6_ref",13,"017018",1,4
2125950,2151550,"B","4.7_ref",12,"017018",5,4
2170270,2184700,"A","4.8_ref",7,"017018",1,4
2202630,2212930,"B","4.9_ref",2,"017018",1,4
2222550,2234670,"A","4.10_ref",9,"017018",5,4
2250750,2256670,"B","4.11_ref",14,"017018",1,4
2272110,2285100,"A","4.12_ref",5,"017018",3,4
2312650,2321120,"B","4.13_ref",8,"017018",3,4
2328950,2341650,"A","4.14_ref",11,"017018",1,4
2355000,2366500,"B","4.15_ref",4,"017018",3,4
2378310,2386260,"A","4.16_ref",3,"017018",1,4
2390890,2401530,"B","5.1_ref",7,"017018",1,5
2422690,2431180,"A","5.2_ref",6,"017018",1,5
2449580,2455600,"B","5.3_ref",11,"017018",1,5
2479260,2487580,"A","5.4_ref",10,"017018",3,5
2499760,2512190,"B","5.5_ref",9,"017018",1,5
2520220,2530720,"A","5.6_ref",4,"017018",1,5
2545880,2551220,"B","5.7_ref",13,"017018",1,5
2581890,2589960,"A","5.8_ref",12,"017018",1,5
2612110,2622800,"B","5.9_ref",1,"017018",1,5
2647260,2658700,"A","5.10_ref",8,"017018",1,5
2674300,2683030,"B","5.11_ref",15,"017018",1,5
2701590,2708010,"A","5.12_ref",14,"017018",1,5
2760410,2771070,"B","5.13_ref",5,"017018",1,5
2783530,2794400,"A","5.14_ref",16,"017018",1,5
2810290,2817220,"B","5.15_ref",3,"017018",1,5
2838940,2854160,"A","5.16_ref",2,"017018",1,5
2859340,2870700,"B","6.1_ref",10,"017018",1,6
2907900,2916360,"A","6.2_ref",11,"017018",1,6
2937570,2946830,"B","6.3_ref",8,"017018",1,6
2960280,2968420,"A","6.4_ref",7,"017018",1,6
2986760,2995410,"B","6.5_ref",4,"017018",3,6
3013060,3020060,"A","6.6_ref",3,"017018",1,6
3032010,3036610,"B","6.7_ref",14,"017018",1,6
3060660,3066050,"A","6.8_ref",13,"017018",1,6
3076720,3089320,"B","6.9_ref",2,"017018",1,6
3105940,3116020,"A","6.10_ref",9,"017018",1,6
3134330,3142830,"B","6.11_ref",6,"017018",1,6
3155380,3170040,"A","6.12_ref",1,"017018",1,6
3184690,3193460,"B","6.13_ref",16,"017018",1,6
3198360,3206010,"A","6.14_ref",5,"017018",1,6
3213570,3231740,"B","6.15_ref",12,"017018",3,6
3247930,3255730,"A","6.16_ref",15,"017018",1,6
3950,61290,"B","1.1_ref",9,"019020",17,1
125330,169040,"A","1.2_ref",6,"019020",16,1
315230,344930,"B","1.3_ref",15,"019020",20,1
378440,416310,"A","1.4_ref",14,"019020",10,1
460870,477970,"B","1.5_ref",13,"019020",12,1
531220,593160,"A","1.6_ref",16,"019020",26,1
629440,649390,"B","1.7_ref",11,"019020",6,1
666560,726290,"A","1.8_ref",8,"019020",14,1
765060,786800,"B","1.9_ref",3,"019020",12,1
839700,875010,"A","1.10_ref",10,"019020",18,1
934460,963440,"B","1.11_ref",5,"019020",16,1
980730,1028430,"A","1.12_ref",4,"019020",18,1
1108700,1126400,"B","1.13_ref",7,"019020",12,1
1149140,1167850,"A","1.14_ref",2,"019020",6,1
1182570,1200420,"B","1.15_ref",1,"019020",6,1
1222070,1302710,"A","1.16_ref",12,"019020",18,1
1325470,1340770,"B","2.1_ref",14,"019020",4,2
1353050,1372600,"A","2.2_ref",9,"019020",5,2
1413120,1429400,"B","2.3_ref",16,"019020",5,2
1465780,1479360,"A","2.4_ref",3,"019020",6,2
1493220,1504950,"B","2.5_ref",10,"019020",2,2
1521480,1540560,"A","2.6_ref",11,"019020",5,2
1583100,1594900,"B","2.7_ref",12,"019020",3,2
1618470,1643480,"A","2.8_ref",7,"019020",7,2
1701420,1710520,"B","2.9_ref",6,"019020",4,2
1808210,1823400,"A","2.10_ref",13,"019020",4,2
1832560,1848610,"B","2.11_ref",2,"019020",7,2
1887680,1905090,"A","2.12_ref",15,"019020",6,2
1921560,1959230,"B","2.13_ref",8,"019020",12,2
1978130,1989150,"A","2.14_ref",1,"019020",1,2
2016360,2026100,"B","2.15_ref",4,"019020",7,2
2069130,2084990,"A","2.16_ref",5,"019020",1,2
2113530,2124670,"B","3.1_ref",9,"019020",3,3
2142140,2154120,"A","3.2_ref",10,"019020",3,3
2187080,2201290,"B","3.3_ref",15,"019020",3,3
2212970,2226180,"A","3.4_ref",12,"019020",2,3
2246390,2254490,"B","3.5_ref",1,"019020",4,3
2276240,2284600,"A","3.6_ref",4,"019020",3,3
2294980,2304140,"B","3.7_ref",7,"019020",5,3
2321850,2336510,"A","3.8_ref",16,"019020",3,3
2374940,2388610,"B","3.9_ref",13,"019020",5,3
2432230,2439160,"A","3.10_ref",2,"019020",1,3
2474590,2485620,"B","3.11_ref",11,"019020",3,3
2515130,2525780,"A","3.12_ref",6,"019020",5,3
2549090,2564510,"B","3.13_ref",5,"019020",3,3
2573450,2582600,"A","3.14_ref",8,"019020",5,3
2630000,2639960,"B","3.15_ref",3,"019020",3,3
2657170,2666800,"A","3.16_ref",14,"019020",1,3
2700750,2711150,"B","4.1_ref",10,"019020",1,4
2741560,2756120,"A","4.2_ref",15,"019020",2,4
2783200,2789950,"B","4.3_ref",6,"019020",4,4
2820690,2828660,"A","4.4_ref",1,"019020",1,4
2846950,2860080,"B","4.5_ref",16,"019020",1,4
2876080,2887520,"A","4.6_ref",13,"019020",3,4
2963690,2975100,"B","4.7_ref",12,"019020",1,4
2988400,3002080,"A","4.8_ref",7,"019020",3,4
3023380,3034240,"B","4.9_ref",2,"019020",1,4
3046930,3056260,"A","4.10_ref",9,"019020",3,4
3074750,3083410,"B","4.11_ref",14,"019020",1,4
3094480,3104470,"A","4.12_ref",5,"019020",1,4
3136120,3144280,"B","4.13_ref",8,"019020",1,4
3163580,3181070,"A","4.14_ref",11,"019020",3,4
3202920,3208390,"B","4.15_ref",4,"019020",1,4
3235190,3245050,"A","4.16_ref",3,"019020",1,4
3298230,3304100,"B","5.1_ref",7,"019020",1,5
3346760,3354780,"A","5.2_ref",6,"019020",2,5
3372970,3380580,"B","5.3_ref",11,"019020",4,5
3395680,3403020,"A","5.4_ref",10,"019020",1,5
3415740,3423950,"B","5.5_ref",9,"019020",3,5
3442440,3449410,"A","5.6_ref",4,"019020",2,5
3463640,3472150,"B","5.7_ref",13,"019020",4,5
3484360,3493700,"A","5.8_ref",12,"019020",1,5
3519770,3531910,"B","5.9_ref",1,"019020",1,5
3561450,3571280,"A","5.10_ref",8,"019020",4,5
3585900,3595500,"B","5.11_ref",15,"019020",4,5
3604920,3620240,"A","5.12_ref",14,"019020",1,5
3643790,3655690,"B","5.13_ref",5,"019020",1,5
3692770,3709290,"A","5.14_ref",16,"019020",5,5
3720180,3738020,"B","5.15_ref",3,"019020",3,5
3747290,3755200,"A","5.16_ref",2,"019020",3,5
3766500,3774450,"B","6.1_ref",10,"019020",1,6
3783620,3794370,"A","6.2_ref",11,"019020",3,6
3810300,3815140,"B","6.3_ref",8,"019020",1,6
3824640,3836400,"A","6.4_ref",7,"019020",1,6
3857460,3861680,"B","6.5_ref",4,"019020",1,6
3871970,3882660,"A","6.6_ref",3,"019020",2,6
3901540,3910700,"B","6.7_ref",14,"019020",2,6
3917060,3928790,"A","6.8_ref",13,"019020",1,6
3947270,3954300,"B","6.9_ref",2,"019020",1,6
3974010,3981840,"A","6.10_ref",9,"019020",1,6
3993050,3998850,"B","6.11_ref",6,"019020",1,6
4014930,4025030,"A","6.12_ref",1,"019020",1,6
4037770,4048990,"B","6.13_ref",16,"019020",1,6
4075320,4084840,"A","6.14_ref",5,"019020",1,6
4095700,4102450,"B","6.15_ref",12,"019020",3,6
4117950,4131270,"A","6.16_ref",15,"019020",3,6
3090,73910,"B","1.1_ref",9,"021022",17,1
114410,132170,"A","1.2_ref",6,"021022",3,1
168680,188340,"B","1.3_ref",15,"021022",9,1
203540,231990,"A","1.4_ref",14,"021022",9,1
248960,261680,"B","1.5_ref",13,"021022",3,1
308090,335930,"A","1.6_ref",16,"021022",7,1
352630,375060,"B","1.7_ref",11,"021022",7,1
387280,409240,"A","1.8_ref",8,"021022",5,1
444740,468000,"B","1.9_ref",3,"021022",5,1
476750,514260,"A","1.10_ref",10,"021022",5,1
521260,551400,"B","1.11_ref",5,"021022",7,1
565040,601480,"A","1.12_ref",4,"021022",13,1
620450,642540,"B","1.13_ref",7,"021022",7,1
653670,671840,"A","1.14_ref",2,"021022",5,1
678390,694800,"B","1.15_ref",1,"021022",3,1
704710,722470,"A","1.16_ref",12,"021022",5,1
735330,751710,"B","2.1_ref",14,"021022",7,2
757080,804200,"A","2.2_ref",9,"021022",17,2
822120,839260,"B","2.3_ref",16,"021022",3,2
844560,855130,"A","2.4_ref",3,"021022",3,2
885780,905950,"B","2.5_ref",10,"021022",3,2
922200,939490,"A","2.6_ref",11,"021022",7,2
948330,967250,"B","2.7_ref",12,"021022",7,2
978510,994140,"A","2.8_ref",7,"021022",5,2
1009700,1020500,"B","2.9_ref",6,"021022",1,2
1034350,1047940,"A","2.10_ref",13,"021022",7,2
1064390,1087020,"B","2.11_ref",2,"021022",9,2
1097630,1110930,"A","2.12_ref",15,"021022",3,2
1116240,1139010,"B","2.13_ref",8,"021022",3,2
1149090,1166100,"A","2.14_ref",1,"021022",5,2
1174080,1192550,"B","2.15_ref",4,"021022",9,2
1244020,1265400,"A","2.16_ref",5,"021022",5,2
1273660,1295580,"B","3.1_ref",9,"021022",7,3
1303640,1322980,"A","3.2_ref",10,"021022",7,3
1402040,1415490,"B","3.3_ref",15,"021022",5,3
1420620,1435190,"A","3.4_ref",12,"021022",1,3
1468490,1481550,"B","3.5_ref",1,"021022",5,3
1510210,1534890,"A","3.6_ref",4,"021022",5,3
1539600,1555530,"B","3.7_ref",7,"021022",3,3
1562180,1578480,"A","3.8_ref",16,"021022",3,3
1593670,1604420,"B","3.9_ref",13,"021022",5,3
1654720,1663320,"A","3.10_ref",2,"021022",3,3
1674420,1689760,"B","3.11_ref",11,"021022",9,3
1697850,1703510,"A","3.12_ref",6,"021022",1,3
1711670,1727810,"B","3.13_ref",5,"021022",3,3
1734600,1758030,"A","3.14_ref",8,"021022",9,3
1789880,1798040,"B","3.15_ref",3,"021022",4,3
1805880,1815620,"A","3.16_ref",14,"021022",4,3
1834400,1845560,"B","4.1_ref",10,"021022",5,4
1856830,1865960,"A","4.2_ref",15,"021022",3,4
1872320,1885130,"B","4.3_ref",6,"021022",7,4
1906430,1914100,"A","4.4_ref",1,"021022",3,4
1921130,1935310,"B","4.5_ref",16,"021022",5,4
1979120,1991750,"A","4.6_ref",13,"021022",6,4
2010310,2044060,"B","4.7_ref",12,"021022",10,4
2054720,2067660,"A","4.8_ref",7,"021022",3,4
2079860,2094850,"B","4.9_ref",2,"021022",5,4
2103760,2119980,"A","4.10_ref",9,"021022",5,4
2137150,2146620,"B","4.11_ref",14,"021022",3,4
2160360,2173440,"A","4.12_ref",5,"021022",3,4
2192900,2205320,"B","4.13_ref",8,"021022",4,4
2212820,2225800,"A","4.14_ref",11,"021022",5,4
2243730,2258110,"B","4.15_ref",4,"021022",8,4
2265370,2270600,"A","4.16_ref",3,"021022",1,4
2276960,2295280,"B","5.1_ref",7,"021022",1,5
2308990,2315030,"A","5.2_ref",6,"021022",1,5
2328550,2339890,"B","5.3_ref",11,"021022",3,5
2369550,2380280,"A","5.4_ref",10,"021022",3,5
2406810,2427160,"B","5.5_ref",9,"021022",4,5
2435490,2446350,"A","5.6_ref",4,"021022",4,5
2455060,2474070,"B","5.7_ref",13,"021022",3,5
2479540,2488460,"A","5.8_ref",12,"021022",1,5
2497060,2508090,"B","5.9_ref",1,"021022",1,5
2520700,2531580,"A","5.10_ref",8,"021022",3,5
2544160,2554670,"B","5.11_ref",15,"021022",3,5
2560520,2567240,"A","5.12_ref",14,"021022",3,5
2572470,2586950,"B","5.13_ref",5,"021022",3,5
2594380,2607140,"A","5.14_ref",16,"021022",3,5
2618140,2624440,"B","5.15_ref",3,"021022",3,5
2629250,2638210,"A","5.16_ref",2,"021022",1,5
2641530,2669120,"B","6.1_ref",10,"021022",5,6
2680910,2692000,"A","6.2_ref",11,"021022",5,6
2741100,2757950,"B","6.3_ref",8,"021022",3,6
2764060,2776960,"A","6.4_ref",7,"021022",3,6
2786750,2799990,"B","6.5_ref",4,"021022",5,6
2841510,2847880,"A","6.6_ref",3,"021022",3,6
2861000,2866210,"B","6.7_ref",14,"021022",1,6
2875520,2886720,"A","6.8_ref",13,"021022",4,6
2897220,2909100,"B","6.9_ref",2,"021022",4,6
2916710,2933490,"A","6.10_ref",9,"021022",7,6
2938860,2944450,"B","6.11_ref",6,"021022",1,6
2953200,2964200,"A","6.12_ref",1,"021022",1,6
2973960,2986110,"B","6.13_ref",16,"021022",5,6
2990030,3002520,"A","6.14_ref",5,"021022",3,6
3005820,3015940,"B","6.15_ref",12,"021022",1,6
3026860,3033270,"A","6.16_ref",15,"021022",1,6
1730,51060,"B","1.1_ref",9,"025026",12,1
74450,107980,"A","1.2_ref",6,"025026",9,1
132820,160180,"B","1.3_ref",15,"025026",7,1
184770,222420,"A","1.4_ref",14,"025026",9,1
257440,286400,"B","1.5_ref",13,"025026",7,1
321910,378130,"A","1.6_ref",16,"025026",11,1
397920,416400,"B","1.7_ref",11,"025026",5,1
438750,477380,"A","1.8_ref",8,"025026",6,1
492870,504390,"B","1.9_ref",3,"025026",4,1
534680,577710,"A","1.10_ref",10,"025026",11,1
601080,640450,"B","1.11_ref",5,"025026",7,1
649930,771350,"A","1.12_ref",4,"025026",32,1
791210,805870,"B","1.13_ref",7,"025026",6,1
818920,832350,"A","1.14_ref",2,"025026",5,1
843380,859590,"B","1.15_ref",1,"025026",3,1
869630,886440,"A","1.16_ref",12,"025026",3,1
897320,910480,"B","2.1_ref",14,"025026",5,2
915310,929460,"A","2.2_ref",9,"025026",3,2
941050,998200,"B","2.3_ref",16,"025026",11,2
1005220,1015130,"A","2.4_ref",3,"025026",1,2
1024560,1035030,"B","2.5_ref",10,"025026",7,2
1043420,1058770,"A","2.6_ref",11,"025026",1,2
1066820,1075440,"B","2.7_ref",12,"025026",3,2
1082520,1104660,"A","2.8_ref",7,"025026",3,2
1141190,1152200,"B","2.9_ref",6,"025026",7,2
1187190,1200340,"A","2.10_ref",13,"025026",3,2
1204930,1210690,"B","2.11_ref",2,"025026",1,2
1218640,1232060,"A","2.12_ref",15,"025026",3,2
1239270,1260040,"B","2.13_ref",8,"025026",11,2
1265110,1275330,"A","2.14_ref",1,"025026",1,2
1286260,1297580,"B","2.15_ref",4,"025026",3,2
1306670,1336120,"A","2.16_ref",5,"025026",7,2
1344370,1350610,"B","3.1_ref",9,"025026",3,3
1358600,1368270,"A","3.2_ref",10,"025026",1,3
1419640,1433500,"B","3.3_ref",15,"025026",3,3
1438160,1452160,"A","3.4_ref",12,"025026",5,3
1461230,1471140,"B","3.5_ref",1,"025026",1,3
1476810,1489910,"A","3.6_ref",4,"025026",3,3
1499990,1511060,"B","3.7_ref",7,"025026",3,3
1516080,1536500,"A","3.8_ref",16,"025026",3,3
1551640,1558570,"B","3.9_ref",13,"025026",1,3
1566850,1571810,"A","3.10_ref",2,"025026",1,3
1594800,1606070,"B","3.11_ref",11,"025026",5,3
1615790,1624920,"A","3.12_ref",6,"025026",1,3
1633380,1639420,"B","3.13_ref",5,"025026",1,3
1646880,1671710,"A","3.14_ref",8,"025026",11,3
1684430,1690260,"B","3.15_ref",3,"025026",3,3
1697850,1705530,"A","3.16_ref",14,"025026",2,3
1717000,1723830,"B","4.1_ref",10,"025026",2,4
1732850,1751690,"A","4.2_ref",15,"025026",5,4
1758640,1764470,"B","4.3_ref",6,"025026",1,4
1777950,1794410,"A","4.4_ref",1,"025026",3,4
1800880,1840000,"B","4.5_ref",16,"025026",11,4
1844740,1851700,"A","4.6_ref",13,"025026",1,4
1864580,1870850,"B","4.7_ref",12,"025026",1,4
1880150,1887700,"A","4.8_ref",7,"025026",4,4
1900610,1906560,"B","4.9_ref",2,"025026",2,4
1916670,1926880,"A","4.10_ref",9,"025026",1,4
1948180,1960140,"B","4.11_ref",14,"025026",3,4
1977070,1986450,"A","4.12_ref",5,"025026",1,4
2006040,2016560,"B","4.13_ref",8,"025026",1,4
2024230,2035410,"A","4.14_ref",11,"025026",1,4
2049030,2057030,"B","4.15_ref",4,"025026",1,4
2068660,2074460,"A","4.16_ref",3,"025026",1,4
2081740,2085910,"B","5.1_ref",7,"025026",1,5
2097330,2104920,"A","5.2_ref",6,"025026",1,5
2114790,2121580,"B","5.3_ref",11,"025026",1,5
2130610,2140890,"A","5.4_ref",10,"025026",1,5
2152070,2158400,"B","5.5_ref",9,"025026",1,5
2170540,2179080,"A","5.6_ref",4,"025026",1,5
2198650,2203300,"B","5.7_ref",13,"025026",1,5
2209840,2217710,"A","5.8_ref",12,"025026",3,5
2237970,2248570,"B","5.9_ref",1,"025026",2,5
2256310,2264060,"A","5.10_ref",8,"025026",2,5
2271400,2278710,"B","5.11_ref",15,"025026",1,5
2289220,2297490,"A","5.12_ref",14,"025026",3,5
2305330,2310470,"B","5.13_ref",5,"025026",1,5
2316390,2328790,"A","5.14_ref",16,"025026",3,5
2332630,2339050,"B","5.15_ref",3,"025026",1,5
2345820,2351540,"A","5.16_ref",2,"025026",1,5
2354510,2366080,"B","6.1_ref",10,"025026",3,6
2374160,2382250,"A","6.2_ref",11,"025026",1,6
2395350,2402890,"B","6.3_ref",8,"025026",1,6
2408070,2414730,"A","6.4_ref",7,"025026",1,6
2431350,2441070,"B","6.5_ref",4,"025026",1,6
2447990,2456420,"A","6.6_ref",3,"025026",1,6
2461910,2468250,"B","6.7_ref",14,"025026",1,6
2473290,2480370,"A","6.8_ref",13,"025026",1,6
2486000,2491060,"B","6.9_ref",2,"025026",1,6
2498230,2506750,"A","6.10_ref",9,"025026",1,6
2511300,2516140,"B","6.11_ref",6,"025026",1,6
2522440,2529830,"A","6.12_ref",1,"025026",1,6
2539630,2544410,"B","6.13_ref",16,"025026",0,6
2563640,2568670,"A","6.14_ref",5,"025026",1,6
2584130,2590890,"B","6.15_ref",12,"025026",2,6
2596110,2605230,"A","6.16_ref",15,"025026",1,6
40640,69070,"B","1.1_ref",9,"027028",7,1
103160,158530,"A","1.2_ref",6,"027028",21,1
185740,216470,"B","1.3_ref",15,"027028",11,1
251420,274880,"A","1.4_ref",14,"027028",9,1
291690,318190,"B","1.5_ref",13,"027028",5,1
360790,403990,"A","1.6_ref",16,"027028",13,1
418480,503160,"B","1.7_ref",11,"027028",21,1
522140,590450,"A","1.8_ref",8,"027028",21,1
653050,675610,"B","1.9_ref",3,"027028",9,1
682660,695350,"A","1.10_ref",10,"027028",3,1
713680,786990,"B","1.11_ref",5,"027028",15,1
805290,826740,"A","1.12_ref",4,"027028",13,1
840990,857460,"B","1.13_ref",7,"027028",5,1
869210,894420,"A","1.14_ref",2,"027028",3,1
903790,915740,"B","1.15_ref",1,"027028",5,1
930340,956300,"A","1.16_ref",12,"027028",7,1
969430,981880,"B","2.1_ref",14,"027028",1,2
988300,1007760,"A","2.2_ref",9,"027028",3,2
1019350,1061490,"B","2.3_ref",16,"027028",7,2
1075150,1084480,"A","2.4_ref",3,"027028",1,2
1095640,1108650,"B","2.5_ref",10,"027028",3,2
1137840,1152620,"A","2.6_ref",11,"027028",5,2
1161080,1200810,"B","2.7_ref",12,"027028",11,2
1228700,1301110,"A","2.8_ref",7,"027028",23,2
1321360,1333130,"B","2.9_ref",6,"027028",3,2
1348510,1354500,"A","2.10_ref",13,"027028",1,2
1364580,1376440,"B","2.11_ref",2,"027028",5,2
