"pair","target","round","pair_peaks","pair_gesture","pair_range","pair_transitions","postdist","predist"
"047048",7,6,16,22,0.056704,1,NA,NA
"047048",8,1,89,41,0.149613,15,NA,NA
"047048",8,2,62,57,0.168257,11,NA,NA
"047048",8,3,46,52,0.071001,5,NA,NA
"047048",8,4,33,35,0.146371,8,NA,NA
"047048",8,5,10,19,0.117317,1,NA,NA
"047048",8,6,7,12,0.188208,1,NA,NA
"047048",9,1,77,64,0.307915,11,NA,NA
"047048",9,2,21,17,0.048376,5,NA,NA
"047048",9,3,8,15,0.073019,2,NA,NA
"047048",9,4,3,13,0.082764,1,NA,NA
"047048",9,5,17,18,0.19721,4,NA,NA
"047048",9,6,3,11,0.163321,1,NA,NA
"047048",10,1,45,58,0.282491,5,NA,NA
"047048",10,2,31,36,0.12456,5,NA,NA
"047048",10,3,35,30,0.303213,6,NA,NA
"047048",10,4,41,59,0.172752,4,NA,NA
"047048",10,5,16,20,0.032761,3,NA,NA
"047048",10,6,22,30,0.268052,3,NA,NA
"047048",11,1,54,49,0.257927,7,NA,NA
"047048",11,2,28,35,0.059275,5,NA,NA
"047048",11,3,38,51,0.328783,5,NA,NA
"047048",11,4,44,52,0.095552,8,NA,NA
"047048",11,5,23,24,0.092077,5,NA,NA
"047048",11,6,18,23,0.179893,3,NA,NA
"047048",12,1,65,41,0.266437,9,NA,NA
"047048",12,2,46,43,0.11457,7,NA,NA
"047048",12,3,14,9,0.056988,1,NA,NA
"047048",12,4,11,25,0.135634,4,NA,NA
"047048",12,5,10,11,0.041358,1,NA,NA
"047048",12,6,12,20,0.307543,1,NA,NA
"047048",13,1,67,48,0.224543,13,NA,NA
"047048",13,2,62,43,0.352427,7,NA,NA
"047048",13,3,21,32,0.078668,3,NA,NA
"047048",13,4,18,21,0.065299,4,NA,NA
"047048",13,5,18,16,0.378546,3,NA,NA
"047048",13,6,10,19,0.191204,1,NA,NA
"047048",14,1,60,37,0.317132,8,NA,NA
"047048",14,2,49,62,0.168289,7,NA,NA
"047048",14,3,14,17,0.063174,4,NA,NA
"047048",14,4,8,20,0.325863,1,NA,NA
"047048",14,5,12,16,0.035869,2,NA,NA
"047048",14,6,12,11,0.279148,1,NA,NA
"047048",15,1,70,55,0.222552,14,NA,NA
"047048",15,2,34,35,0.063273,3,NA,NA
"047048",15,3,33,38,0.082217,7,NA,NA
"047048",15,4,21,30,0.069587,3,NA,NA
"047048",15,5,14,13,0.391728,3,NA,NA
"047048",15,6,11,24,0.075928,3,NA,NA
"047048",16,1,63,44,0.280215,11,NA,NA
"047048",16,2,48,29,0.258753,11,NA,NA
"047048",16,3,7,16,0.046766,1,NA,NA
"047048",16,4,29,38,0.187285,5,NA,NA
"047048",16,5,5,14,0.017895,2,NA,NA
"047048",16,6,9,24,0.192906,1,NA,NA
"049050",1,1,65,41,0.234806,7,NA,NA
"049050",1,2,28,34,0.221048,3,NA,NA
"049050",1,3,18,36,0.221558,5,NA,NA
"049050",1,4,19,16,0.271004,3,NA,NA
"049050",1,5,13,21,0.158223,1,NA,NA
"049050",1,6,0,14,0.211223,1,NA,NA
"049050",2,1,57,52,0.208585,3,NA,NA
"049050",2,2,49,37,0.178275,3,NA,NA
"049050",2,3,33,34,0.196967,5,NA,NA
"049050",2,4,32,25,0.215415,5,NA,NA
"049050",2,5,0,18,0.197977,1,NA,NA
"049050",2,6,0,25,0.270465,5,NA,NA
"049050",3,1,88,73,0.290031,11,NA,NA
"049050",3,2,36,30,0.445885,5,NA,NA
"049050",3,3,28,32,0.281056,3,NA,NA
"049050",3,4,20,20,0.271534,3,NA,NA
"049050",3,5,0,20,0.28635,2,NA,NA
"049050",3,6,0,12,0.161759,1,NA,NA
"049050",4,1,49,46,0.276198,5,NA,NA
"049050",4,2,29,30,0.352059,5,NA,NA
"049050",4,3,22,26,0.160302,3,NA,NA
"049050",4,4,19,28,0.389088,5,NA,NA
"049050",4,5,20,16,0.186209,3,NA,NA
"049050",4,6,0,15,0.206134,3,NA,NA
"049050",5,1,111,85,0.268156,11,NA,NA
"049050",5,2,79,98,0.201067,7,NA,NA
"049050",5,3,18,14,0.245889,1,NA,NA
"049050",5,4,18,21,0.202239,1,NA,NA
"049050",5,5,14,16,0.31548,1,NA,NA
"049050",5,6,0,18,0.264892,1,NA,NA
"049050",6,1,55,36,0.250808,1,NA,NA
"049050",6,2,36,20,0.275237,3,NA,NA
"049050",6,3,32,14,0.203103,3,NA,NA
"049050",6,4,25,17,0.176018,3,NA,NA
"049050",6,5,23,23,0.225753,1,NA,NA
"049050",6,6,0,16,0.323027,1,NA,NA
"049050",7,1,59,35,0.179787,7,NA,NA
"049050",7,2,31,28,0.277949,5,NA,NA
"049050",7,3,31,22,0.294561,1,NA,NA
"049050",7,4,22,23,0.195065,1,NA,NA
"049050",7,5,21,19,0.209325,1,NA,NA
"049050",7,6,0,17,0.354198,1,NA,NA
"049050",8,1,60,48,0.170551,1,NA,NA
"049050",8,2,76,49,0.271527,7,NA,NA
"049050",8,3,46,52,0.23245,7,NA,NA
"049050",8,4,44,44,0.246212,5,NA,NA
"049050",8,5,30,36,0.335977,5,NA,NA
"049050",8,6,0,16,0.179211,5,NA,NA
"049050",9,1,118,106,0.336665,17,NA,NA
"049050",9,2,53,47,0.265778,3,NA,NA
"049050",9,3,46,41,0.235508,3,NA,NA
"049050",9,4,33,44,0.31522,3,NA,NA
"049050",9,5,57,46,0.314694,3,NA,NA
"049050",9,6,0,21,0.192099,3,NA,NA
"049050",10,1,84,85,0.222349,7,NA,NA
"049050",10,2,44,48,0.311798,3,NA,NA
"049050",10,3,41,44,0.247496,5,NA,NA
"049050",10,4,30,26,0.192298,3,NA,NA
"049050",10,5,22,25,0.261709,1,NA,NA
"049050",10,6,0,17,0.208553,1,NA,NA
"049050",11,1,62,19,0.230716,5,NA,NA
"049050",11,2,36,28,0.212268,3,NA,NA
"049050",11,3,49,29,0.190417,3,NA,NA
"049050",11,4,30,32,0.258144,3,NA,NA
"049050",11,5,48,31,0.264671,3,NA,NA
"049050",11,6,0,25,0.225498,3,NA,NA
"049050",12,1,65,63,0.216447,5,NA,NA
"049050",12,2,44,34,0.163281,3,NA,NA
"049050",12,3,37,41,0.278972,5,NA,NA
"049050",12,4,46,53,0.271259,4,NA,NA
"049050",12,5,27,29,0.215628,5,NA,NA
"049050",12,6,0,20,0.342415,5,NA,NA
"049050",13,1,73,38,0.259395,9,NA,NA
"049050",13,2,38,38,0.208811,3,NA,NA
"049050",13,3,26,24,0.437917,1,NA,NA
"049050",13,4,24,27,0.216634,4,NA,NA
"049050",13,5,24,30,0.308548,1,NA,NA
"049050",13,6,0,12,0.277504,3,NA,NA
"049050",14,1,47,50,0.31774,1,NA,NA
"049050",14,2,71,53,0.545026,11,NA,NA
"049050",14,3,27,25,0.32406,3,NA,NA
"049050",14,4,32,31,0.396953,3,NA,NA
"049050",14,5,25,24,0.195067,3,NA,NA
"049050",14,6,0,33,0.306864,5,NA,NA
"049050",15,1,98,66,0.238554,9,NA,NA
"049050",15,2,53,40,0.342722,9,NA,NA
"049050",15,3,45,49,0.359252,5,NA,NA
"049050",15,4,38,44,0.191924,5,NA,NA
"049050",15,5,27,16,0.302428,3,NA,NA
"049050",15,6,0,13,0.288359,2,NA,NA
"049050",16,1,74,55,0.2318,3,NA,NA
"049050",16,2,54,38,0.159029,3,NA,NA
"049050",16,3,34,40,0.190922,5,NA,NA
"049050",16,4,43,39,0.276659,5,NA,NA
"049050",16,5,36,37,0.222806,6,NA,NA
"049050",16,6,0,38,0.205691,5,NA,NA
"051052",1,1,59,34,0.202822,5,NA,NA
"051052",1,2,29,21,0.312647,1,NA,NA
"051052",1,3,38,23,0.199802,1,NA,NA
"051052",1,4,45,31,0.308027,4,NA,NA
"051052",1,5,37,24,0.206344,5,NA,NA
"051052",1,6,22,22,0.33655,3,NA,NA
"051052",2,1,53,33,0.231526,3,NA,NA
"051052",2,2,44,30,0.204214,5,NA,NA
"051052",2,3,25,14,0.324601,3,NA,NA
"051052",2,4,32,22,0.128945,1,NA,NA
"051052",2,5,23,14,0.259222,3,NA,NA
"051052",2,6,33,21,0.176071,1,NA,NA
"051052",3,1,44,43,0.19915,5,NA,NA
"051052",3,2,26,18,0.318658,5,NA,NA
"051052",3,3,32,13,0.247121,3,NA,NA
"051052",3,4,15,9,0.198749,3,NA,NA
"051052",3,5,5,11,0.237073,1,NA,NA
"051052",3,6,9,6,0.269718,1,NA,NA
"051052",4,1,76,35,0.324013,1,NA,NA
"051052",4,2,61,43,0.195414,5,NA,NA
"051052",4,3,28,19,0.263971,5,NA,NA
"051052",4,4,36,26,0.211333,3,NA,NA
"051052",4,5,19,21,0.238341,3,NA,NA
"051052",4,6,18,19,0.194514,1,NA,NA
"051052",5,1,184,121,0.233959,25,NA,NA
"051052",5,2,39,28,0.200719,5,NA,NA
"051052",5,3,52,34,0.207503,9,NA,NA
"051052",5,4,29,25,0.271195,1,NA,NA
"051052",5,5,34,36,0.173054,1,NA,NA
"051052",5,6,20,28,0.224552,1,NA,NA
"051052",6,1,79,38,0.228699,11,NA,NA
"051052",6,2,41,28,0.196138,5,NA,NA
"051052",6,3,9,11,0.274345,1,NA,NA
"051052",6,4,10,8,0.166234,1,NA,NA
"051052",6,5,12,12,0.224184,1,NA,NA
"051052",6,6,12,10,0.11938,1,NA,NA
"051052",7,1,151,107,0.227904,13,NA,NA
"051052",7,2,51,34,0.515205,5,NA,NA
"051052",7,3,67,46,0.2216,7,NA,NA
"051052",7,4,42,23,0.264381,5,NA,NA
"051052",7,5,21,23,0.143677,3,NA,NA
"051052",7,6,26,18,0.20717,3,NA,NA
"051052",8,1,78,49,0.169867,9,NA,NA
"051052",8,2,143,100,0.230808,17,NA,NA
"051052",8,3,36,22,0.302235,3,NA,NA
"051052",8,4,45,30,0.161356,7,NA,NA
"051052",8,5,30,21,0.256839,5,NA,NA
"051052",8,6,26,27,0.248029,1,NA,NA
"051052",9,1,95,62,0.256913,15,NA,NA
"051052",9,2,51,34,0.223159,7,NA,NA
"051052",9,3,39,30,0.22003,5,NA,NA
"051052",9,4,42,23,0.290434,9,NA,NA
"051052",9,5,40,29,0.066392,3,NA,NA
"051052",9,6,94,53,0.334628,11,NA,NA
"051052",10,1,157,79,0.207516,11,NA,NA
"051052",10,2,58,45,0.19535,7,NA,NA
"051052",10,3,70,44,0.294314,3,NA,NA
"051052",10,4,57,47,0.172926,7,NA,NA
"051052",10,5,30,24,0.501012,3,NA,NA
"051052",10,6,30,26,0.184441,1,NA,NA
"051052",11,1,58,44,0.269638,3,NA,NA
"051052",11,2,50,32,0.278799,5,NA,NA
"051052",11,3,51,44,0.135173,7,NA,NA
"051052",11,4,22,14,0.228906,3,NA,NA
"051052",11,5,26,29,0.222106,3,NA,NA
"051052",11,6,18,12,0.212815,3,NA,NA
"051052",12,1,53,32,0.457478,1,NA,NA
"051052",12,2,75,35,0.257741,5,NA,NA
"051052",12,3,24,16,0.262348,3,NA,NA
"051052",12,4,22,17,0.210799,1,NA,NA
"051052",12,5,15,9,0.323236,1,NA,NA
"051052",12,6,27,29,0.269783,3,NA,NA
"051052",13,1,45,46,0.183634,7,NA,NA
"051052",13,2,26,18,0.300543,3,NA,NA
"051052",13,3,23,18,0.242779,3,NA,NA
"051052",13,4,21,15,0.293514,3,NA,NA
"051052",13,5,30,25,0.147889,3,NA,NA
"051052",13,6,14,11,0.253628,3,NA,NA
"051052",14,1,107,47,0.25308,9,NA,NA
"051052",14,2,51,34,0.252737,9,NA,NA
"051052",14,3,17,17,0.380021,5,NA,NA
"051052",14,4,31,31,0.133031,3,NA,NA
"051052",14,5,26,31,0.318005,3,NA,NA
"051052",14,6,9,20,0.179474,1,NA,NA
"051052",15,1,46,50,0.246037,3,NA,NA
"051052",15,2,54,34,0.2494,3,NA,NA
"051052",15,3,38,29,0.167726,1,NA,NA
"051052",15,4,42,23,0.224339,7,NA,NA
"051052",15,5,33,34,0.165845,3,NA,NA
"051052",15,6,25,18,0.250748,2,NA,NA
"051052",16,1,96,50,0.260521,5,NA,NA
"051052",16,2,51,32,0.133005,5,NA,NA
"051052",16,3,39,23,0.262454,5,NA,NA
"051052",16,4,37,30,0.171235,4,NA,NA
"051052",16,5,44,34,0.284928,7,NA,NA
"051052",16,6,23,20,0.310852,1,NA,NA
"053054",1,1,68,42,0.215086,10,NA,NA
"053054",1,2,41,17,0.193394,3,NA,NA
"053054",1,3,28,9,0.3292,3,NA,NA
"053054",1,4,23,29,0.187512,1,NA,NA
"053054",1,5,24,9,0.173525,5,NA,NA
"053054",1,6,21,23,0.166601,1,NA,NA
"053054",2,1,111,52,0.343104,11,NA,NA
"053054",2,2,70,55,0.164933,5,NA,NA
"053054",2,3,50,36,0.244563,3,NA,NA
"053054",2,4,34,17,0.202873,3,NA,NA
"053054",2,5,26,18,0.228434,1,NA,NA
"053054",2,6,18,8,0.142674,1,NA,NA
"053054",3,1,38,12,0.197847,6,NA,NA
"053054",3,2,28,25,0.215619,3,NA,NA
"053054",3,3,12,5,0.169151,1,NA,NA
"053054",3,4,19,16,0.206575,3,NA,NA
"053054",3,5,20,12,0.153456,3,NA,NA
"053054",3,6,10,17,0.168734,1,NA,NA
"053054",4,1,61,40,0.137375,3,NA,NA
"053054",4,2,82,35,0.197634,7,NA,NA
"053054",4,3,51,32,0.148197,3,NA,NA
"053054",4,4,30,18,0.148792,3,NA,NA
"053054",4,5,31,23,0.206515,1,NA,NA
"053054",4,6,21,8,0.237647,3,NA,NA
"053054",5,1,52,31,0.239354,6,NA,NA
"053054",5,2,51,29,0.189148,3,NA,NA
"053054",5,3,29,19,0.138424,5,NA,NA
"053054",5,4,26,16,0.213031,3,NA,NA
"053054",5,5,18,15,0.22729,1,NA,NA
"053054",5,6,22,19,0.197343,3,NA,NA
"053054",6,1,58,67,0.129561,4,NA,NA
"053054",6,2,34,12,0.210284,1,NA,NA
"053054",6,3,37,33,0.200923,1,NA,NA
"053054",6,4,31,36,0.160632,1,NA,NA
"053054",6,5,37,24,0.246852,1,NA,NA
"053054",6,6,28,27,0.146594,1,NA,NA
"053054",7,1,76,34,0.251179,9,NA,NA
"053054",7,2,27,24,0.094286,3,NA,NA
"053054",7,3,14,18,0.205732,1,NA,NA
"053054",7,4,11,9,0.08067,1,NA,NA
"053054",7,5,8,6,0.148276,1,NA,NA
"053054",7,6,9,11,0.179007,1,NA,NA
"053054",8,1,71,32,0.167758,3,NA,NA
"053054",8,2,42,11,0.170926,7,NA,NA
"053054",8,3,67,51,0.153492,3,NA,NA
"053054",8,4,29,12,0.209408,5,NA,NA
"053054",8,5,45,27,0.191651,3,NA,NA
"053054",8,6,21,21,0.242411,1,NA,NA
"053054",9,1,94,68,0.207272,9,NA,NA
"053054",9,2,62,28,0.171564,3,NA,NA
"053054",9,3,53,42,0.159229,8,NA,NA
"053054",9,4,50,34,0.196021,5,NA,NA
"053054",9,5,25,21,0.275314,3,NA,NA
"053054",9,6,26,12,0.146688,3,NA,NA
"053054",10,1,66,33,0.250841,7,NA,NA
"053054",10,2,30,22,0.139241,3,NA,NA
"053054",10,3,37,23,0.134937,6,NA,NA
"053054",10,4,16,14,0.141263,1,NA,NA
"053054",10,5,16,16,0.229102,1,NA,NA
"053054",10,6,11,16,0.103718,1,NA,NA
"053054",11,1,55,20,0.23592,7,NA,NA
"053054",11,2,39,26,0.183942,1,NA,NA
"053054",11,3,31,11,0.248254,3,NA,NA
"053054",11,4,38,20,0.232569,3,NA,NA
"053054",11,5,97,77,0.14775,9,NA,NA
"053054",11,6,30,10,0.180972,3,NA,NA
"053054",12,1,53,32,0.370873,6,NA,NA
"053054",12,2,43,42,0.283514,1,NA,NA
"053054",12,3,51,58,0.310961,3,NA,NA
"053054",12,4,76,37,0.186877,5,NA,NA
"053054",12,5,29,19,0.166261,3,NA,NA
"053054",12,6,29,18,0.284416,3,NA,NA
"053054",13,1,51,65,0.259183,4,NA,NA
"053054",13,2,74,55,0.251652,9,NA,NA
"053054",13,3,24,13,0.164739,1,NA,NA
"053054",13,4,35,29,0.154641,3,NA,NA
"053054",13,5,24,12,0.22992,3,NA,NA
"053054",13,6,13,9,0.189869,1,NA,NA
"053054",14,1,57,54,0.218797,7,NA,NA
"053054",14,2,58,35,0.258883,7,NA,NA
"053054",14,3,40,42,0.277548,3,NA,NA
"053054",14,4,63,29,0.190605,7,NA,NA
"053054",14,5,37,30,0.265808,1,NA,NA
"053054",14,6,22,20,0.257833,3,NA,NA
"053054",15,1,75,81,0.173058,11,NA,NA
"053054",15,2,60,17,0.183403,5,NA,NA
"053054",15,3,33,10,0.3001,3,NA,NA
"053054",15,4,61,41,0.214283,3,NA,NA
"053054",15,5,25,18,0.266048,1,NA,NA
"053054",15,6,17,14,0.267186,1,NA,NA
"053054",16,1,114,63,0.179845,15,NA,NA
"053054",16,2,38,29,0.169806,1,NA,NA
"053054",16,3,39,29,0.192581,1,NA,NA
"053054",16,4,37,20,0.181002,3,NA,NA
"053054",16,5,41,22,0.219125,1,NA,NA
"053054",16,6,22,8,0.184198,3,NA,NA
"055056",1,1,93,50,0.132935,5,NA,NA
"055056",1,2,55,58,0.221828,8,NA,NA
"055056",1,3,46,36,0.21577,7,NA,NA
"055056",1,4,17,11,0.261097,3,NA,NA
"055056",1,5,21,23,0.100576,3,NA,NA
"055056",1,6,10,12,0.277159,1,NA,NA
"055056",2,1,79,64,0.239692,8,NA,NA
"055056",2,2,71,65,0.102532,4,NA,NA
"055056",2,3,26,20,0.198874,6,NA,NA
"055056",2,4,17,17,0.115572,3,NA,NA
"055056",2,5,23,19,0.225461,3,NA,NA
"055056",2,6,13,11,0.179635,1,NA,NA
"055056",3,1,112,48,0.26918,13,NA,NA
"055056",3,2,16,17,0.162018,1,NA,NA
"055056",3,3,14,9,0.186852,1,NA,NA
"055056",3,4,12,11,0.140387,2,NA,NA
"055056",3,5,10,12,0.108357,1,NA,NA
"055056",3,6,16,22,0.269671,1,NA,NA
"055056",4,1,96,42,0.259742,11,NA,NA
"055056",4,2,31,17,0.196582,4,NA,NA
"055056",4,3,15,13,0.19135,1,NA,NA
"055056",4,4,11,10,0.037432,1,NA,NA
"055056",4,5,14,12,0.124902,1,NA,NA
"055056",4,6,13,14,0.168067,1,NA,NA
"055056",5,1,229,158,0.306727,18,NA,NA
"055056",5,2,34,27,0.260278,7,NA,NA
"055056",5,3,16,15,0.243191,3,NA,NA
"055056",5,4,15,20,0.229848,1,NA,NA
"055056",5,5,8,29,0.070334,1,NA,NA
"055056",5,6,23,14,0.321048,5,NA,NA
"055056",6,1,89,68,0.211082,8,NA,NA
"055056",6,2,39,30,0.135682,1,NA,NA
"055056",6,3,26,24,0.206423,3,NA,NA
"055056",6,4,24,20,0.087816,3,NA,NA
"055056",6,5,24,30,0.345882,5,NA,NA
"055056",6,6,23,27,0.210444,3,NA,NA
"055056",7,1,217,158,0.570002,19,NA,NA
"055056",7,2,78,101,0.228076,9,NA,NA
"055056",7,3,37,29,0.219761,3,NA,NA
"055056",7,4,23,47,0.2634,1,NA,NA
"055056",7,5,60,34,0.26353,12,NA,NA
"055056",7,6,25,22,0.300679,1,NA,NA
"055056",8,1,300,136,0.344945,43,NA,NA
"055056",8,2,92,49,0.265553,11,NA,NA
"055056",8,3,36,25,0.249722,1,NA,NA
"055056",8,4,57,54,0.269732,5,NA,NA
"055056",8,5,23,11,0.285856,3,NA,NA
"055056",8,6,30,36,0.094118,1,NA,NA
"055056",9,1,131,132,0.210129,20,NA,NA
"055056",9,2,25,20,0.25137,3,NA,NA
"055056",9,3,49,40,0.327575,11,NA,NA
"055056",9,4,30,22,0.154847,5,NA,NA
"055056",9,5,20,10,0.497106,3,NA,NA
"055056",9,6,13,23,0.326902,3,NA,NA
"055056",10,1,230,142,0.289535,21,NA,NA
"055056",10,2,50,57,0.334692,3,NA,NA
"055056",10,3,15,22,0.215343,1,NA,NA
"055056",10,4,25,21,0.298914,3,NA,NA
"055056",10,5,13,12,0.104494,1,NA,NA
"055056",10,6,16,35,0.195516,1,NA,NA
"055056",11,1,111,41,0.129167,9,NA,NA
"055056",11,2,57,35,0.268671,5,NA,NA
"055056",11,3,62,48,0.235138,14,NA,NA
"055056",11,4,25,31,0.255455,3,NA,NA
"055056",11,5,38,35,0.101498,1,NA,NA
"055056",11,6,85,59,0.276728,11,NA,NA
"055056",12,1,108,86,0.396892,9,NA,NA
"055056",12,2,40,22,0.338038,1,NA,NA
"055056",12,3,29,21,0.238347,3,NA,NA
"055056",12,4,24,25,0.359267,1,NA,NA
"055056",12,5,12,33,0.219556,1,NA,NA
"055056",12,6,9,26,0.138129,5,NA,NA
"055056",13,1,85,57,0.147874,5,NA,NA
"055056",13,2,49,47,0.230935,6,NA,NA
"055056",13,3,54,43,0.383453,7,NA,NA
"055056",13,4,12,13,0.119133,0,NA,NA
"055056",13,5,14,21,0.007777,1,NA,NA
"055056",13,6,10,10,0.264112,1,NA,NA
"055056",14,1,104,64,0.248577,11,NA,NA
"055056",14,2,102,61,0.33452,7,NA,NA
"055056",14,3,33,27,0.168441,5,NA,NA
"055056",14,4,35,24,0.146067,3,NA,NA
"055056",14,5,27,16,0.266622,5,NA,NA
"055056",14,6,33,25,0.123526,1,NA,NA
"055056",15,1,149,101,0.416631,9,NA,NA
"055056",15,2,40,29,0.218379,5,NA,NA
"055056",15,3,40,35,0.120713,5,NA,NA
"055056",15,4,40,35,0.31043,7,NA,NA
"055056",15,5,29,21,0.074402,1,NA,NA
"055056",15,6,24,28,0.303204,5,NA,NA
"055056",16,1,138,64,0.261467,3,NA,NA
"055056",16,2,105,80,0.141146,5,NA,NA
"055056",16,3,56,40,0.36866,5,NA,NA
"055056",16,4,66,39,0.12179,6,NA,NA
"055056",16,5,29,30,0.292711,5,NA,NA
"055056",16,6,30,38,0.168359,1,NA,NA
"057058",1,1,64,31,0.347881,11,NA,NA
"057058",1,2,51,26,0.317744,6,NA,NA
"057058",1,3,30,22,0.322395,7,NA,NA
"057058",1,4,33,13,0.316811,3,NA,NA
"057058",1,5,32,19,0.264723,10,NA,NA
"057058",1,6,21,17,0.276625,4,NA,NA
"057058",2,1,63,34,0.261839,5,NA,NA
"057058",2,2,49,27,0.304527,8,NA,NA
"057058",2,3,45,28,0.27807,7,NA,NA
"057058",2,4,17,24,0.213931,7,NA,NA
"057058",2,5,64,35,0.351553,5,NA,NA
"057058",2,6,13,11,0.183609,3,NA,NA
"057058",3,1,37,24,0.33759,5,NA,NA
"057058",3,2,27,22,0.381802,1,NA,NA
"057058",3,3,23,14,0.235399,4,NA,NA
"057058",3,4,15,14,0.266043,2,NA,NA
"057058",3,5,11,10,0.248964,1,NA,NA
"057058",3,6,10,11,0.258023,2,NA,NA
"057058",4,1,83,44,0.363131,6,NA,NA
"057058",4,2,36,21,0.32608,5,NA,NA
"057058",4,3,32,17,0.244544,1,NA,NA
"057058",4,4,12,8,0.244092,3,NA,NA
"057058",4,5,23,11,0.279414,1,NA,NA
"057058",4,6,10,10,0.119077,1,NA,NA
"057058",5,1,127,85,0.350595,23,NA,NA
"057058",5,2,118,82,0.296481,22,NA,NA
"057058",5,3,32,20,0.250153,6,NA,NA
"057058",5,4,126,70,0.35435,16,NA,NA
"057058",5,5,46,32,0.281885,9,NA,NA
"057058",5,6,22,20,0.355395,4,NA,NA
"057058",6,1,89,31,0.290132,6,NA,NA
"057058",6,2,39,22,0.332506,5,NA,NA
"057058",6,3,36,15,0.321323,3,NA,NA
"057058",6,4,17,18,0.289245,3,NA,NA
"057058",6,5,27,11,0.41628,5,NA,NA
"057058",6,6,13,10,0.230295,2,NA,NA
"057058",7,1,61,33,0.313072,10,NA,NA
"057058",7,2,32,25,0.293402,6,NA,NA
"057058",7,3,33,22,0.461934,6,NA,NA
"057058",7,4,142,65,0.346023,13,NA,NA
"057058",7,5,18,13,0.201633,5,NA,NA
"057058",7,6,16,16,0.339039,1,NA,NA
"057058",8,1,88,56,0.288399,14,NA,NA
"057058",8,2,77,43,0.265483,13,NA,NA
"057058",8,3,38,23,0.362367,6,NA,NA
"057058",8,4,12,22,0.192269,4,NA,NA
"057058",8,5,38,21,0.373873,5,NA,NA
"057058",8,6,11,16,0.222079,1,NA,NA
"057058",9,1,200,101,0.319621,40,NA,NA
"057058",9,2,61,37,0.249784,8,NA,NA
"057058",9,3,113,75,0.330656,17,NA,NA
"057058",9,4,40,36,0.265446,4,NA,NA
"057058",9,5,35,20,0.365588,7,NA,NA
"057058",9,6,34,33,0.319415,5,NA,NA
"057058",10,1,98,51,0.347856,8,NA,NA
"057058",10,2,26,13,0.250273,3,NA,NA
"057058",10,3,55,24,0.341504,8,NA,NA
"057058",10,4,18,20,0.427587,3,NA,NA
"057058",10,5,15,11,0.297861,2,NA,NA
"057058",10,6,8,12,0.065626,4,NA,NA
"057058",11,1,57,36,0.367895,8,NA,NA
"057058",11,2,38,31,0.382866,1,NA,NA
"057058",11,3,37,23,0.295062,11,NA,NA
"057058",11,4,30,27,0.228101,6,NA,NA
"057058",11,5,17,17,0.194482,6,NA,NA
"057058",11,6,34,23,0.301314,8,NA,NA
"057058",12,1,94,57,0.349801,8,NA,NA
"057058",12,2,31,19,0.260903,4,NA,NA
"057058",12,3,31,16,0.298008,1,NA,NA
"057058",12,4,15,13,0.342209,4,NA,NA
"057058",12,5,22,13,0.318792,1,NA,NA
"057058",12,6,10,22,0.280639,1,NA,NA
"057058",13,1,42,32,0.319159,8,NA,NA
"057058",13,2,35,29,0.360043,6,NA,NA
"057058",13,3,26,20,0.329539,8,NA,NA
"057058",13,4,28,18,0.20083,2,NA,NA
"057058",13,5,21,18,0.318907,3,NA,NA
"057058",13,6,21,12,0.321998,3,NA,NA
"057058",14,1,59,42,0.265656,8,NA,NA
"057058",14,2,28,17,0.350157,6,NA,NA
"057058",14,3,36,21,0.310738,4,NA,NA
"057058",14,4,23,14,0.262378,6,NA,NA
"057058",14,5,28,23,0.358054,1,NA,NA
"057058",14,6,11,11,0.20432,4,NA,NA
"057058",15,1,33,15,0.32623,8,NA,NA
"057058",15,2,72,38,0.312818,8,NA,NA
"057058",15,3,30,17,0.254121,3,NA,NA
"057058",15,4,35,22,0.327728,3,NA,NA
"057058",15,5,32,19,0.267408,8,NA,NA
"057058",15,6,18,17,0.392596,3,NA,NA
"057058",16,1,185,104,0.308494,21,NA,NA
"057058",16,2,57,31,0.319887,8,NA,NA
"057058",16,3,75,46,0.296845,5,NA,NA
"057058",16,4,33,22,0.249978,3,NA,NA
"057058",16,5,50,37,0.327126,5,NA,NA
"057058",16,6,48,46,0.342321,4,NA,NA
"063064",1,1,54,51,0.237397,3,NA,NA
"063064",1,2,36,28,0.223604,1,NA,NA
"063064",1,3,38,31,0.125533,3,NA,NA
"063064",1,4,28,22,0.237412,1,NA,NA
"063064",1,5,46,27,0.232712,3,NA,NA
"063064",1,6,30,23,0.196138,1,NA,NA
"063064",2,1,70,45,0.257234,1,NA,NA
"063064",2,2,51,54,0.177518,1,NA,NA
"063064",2,3,17,17,0.226839,2,NA,NA
"063064",2,4,34,33,0.176798,1,NA,NA
"063064",2,5,16,26,0.157733,3,NA,NA
"063064",2,6,15,11,0.156685,3,NA,NA
"063064",3,1,53,43,0.16676,7,NA,NA
"063064",3,2,36,29,0.240387,1,NA,NA
"063064",3,3,24,21,0.143422,1,NA,NA
"063064",3,4,13,14,0.241921,1,NA,NA
"063064",3,5,10,20,0.125162,1,NA,NA
"063064",3,6,13,17,0.201531,1,NA,NA
"063064",4,1,64,41,0.338304,7,NA,NA
"063064",4,2,20,13,0.193312,1,NA,NA
"063064",4,3,13,18,0.0907,1,NA,NA
"063064",4,4,10,11,0.177888,1,NA,NA
"063064",4,5,8,21,0.1368,1,NA,NA
